,index,Website,食譜名稱,圖片連結,點擊次數,烹飪時間,有無影片,食材種類,烹飪步驟,url,按讚數
388,12895,楊桃,麻油松阪豬,https://d3l76hx23vw40a.cloudfront.net/recipe/whk123-006a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3668,0
389,12901,楊桃,麻辣血旺魚片鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk103-022_1.jpg,,,,23,8,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-584,0
390,12965,楊桃,回鍋肉(3),https://d3l76hx23vw40a.cloudfront.net/recipe/bk128-030c_1.jpg,,,,8,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1140,0
391,12992,楊桃,排骨炒粗麵,https://d3l76hx23vw40a.cloudfront.net/recipe/gy33-042b_1.jpg,,,,15,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1604,0
392,12994,楊桃,南乳排骨煲,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn15-055_1.jpg,,,,19,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1278,0
393,13012,楊桃,蔬菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-040_1.jpg,,,,7,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0928,0
394,13030,楊桃,人參枸杞健康粥,https://d3l76hx23vw40a.cloudfront.net/recipe/whk081-082_1.jpg,,,,16,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0907,0
395,13076,楊桃,章魚煎餅燒,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn17-054_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0431,0
396,13087,楊桃,樹子高麗蒸舞菇,https://d3l76hx23vw40a.cloudfront.net/recipe/whk086-085a_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0905,0
397,13116,楊桃,土司什錦燒,https://d3l76hx23vw40a.cloudfront.net/recipe/whk068-114_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1339,0
398,13122,楊桃,酸辣魚皮(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk137-016b_1.jpg,,,,15,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-0881,0
399,13129,楊桃,臘腸高麗菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/whk102-045a_1.jpg,,,,10,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1020,0
400,13135,楊桃,鱘龍皇衣,https://d3l76hx23vw40a.cloudfront.net/recipe/whk44-025a_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-611,0
401,13165,楊桃,枸杞高麗菜苗,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn089-032a_1.jpg,,,,3,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0764,0
402,13191,楊桃,回鍋肉(2),https://d3l76hx23vw40a.cloudfront.net/recipe/bk108-014_1.jpg,,,,14,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-0837,0
403,13203,楊桃,破布子高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk102-110b_1.jpg,,,,6,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1029,0
404,13216,楊桃,炒米粉(2),https://d3l76hx23vw40a.cloudfront.net/recipe/maria-104_1.jpg,,,,12,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-138,0
405,13224,楊桃,香草天婦羅,https://d3l76hx23vw40a.cloudfront.net/recipe/bk53-031b_1.jpg,,,,14,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=C01-058,0
406,13231,楊桃,蔬菜高湯(5),https://d3l76hx23vw40a.cloudfront.net/recipe/whk087-007_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1563,0
407,13236,楊桃,回鍋肉(4),https://d3l76hx23vw40a.cloudfront.net/recipe/bk138-023_1.jpg,,,,12,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1308,1
408,13244,楊桃,麵醬咖哩汁,https://d3l76hx23vw40a.cloudfront.net/recipe/bk74-030_1.jpg,,,,19,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-481,0
409,13294,楊桃,羅宋魚湯,https://d3l76hx23vw40a.cloudfront.net/recipe/whk105-044b_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1834,0
410,13347,楊桃,酸辣高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk086-029b_1.jpg,,,,9,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0897,0
411,13365,楊桃,低脂翡翠野菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk082-112b_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1618,0
412,13375,楊桃,培根炒高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk128-015c_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0365,0
413,13386,楊桃,高麗菜蠑螺炒飯,https://d3l76hx23vw40a.cloudfront.net/recipe/ck67-033_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B02-0210,0
414,13435,楊桃,日式炸豬排(3),https://d3l76hx23vw40a.cloudfront.net/recipe/bk96-024_1.jpg,,,,10,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-659,0
415,13443,楊桃,西西里起士豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/gy03-103_1.jpg,,,,12,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1299,0
416,13447,楊桃,山藥鮮肉一口貼,https://d3l76hx23vw40a.cloudfront.net/recipe/bk45-043_1.jpg,,,,15,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-217,0
417,13477,楊桃,高麗蝦米菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk35-075a_1.jpg,,,,4,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-131,0
418,13505,楊桃,蝦片高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/whk079-034b_1.jpg,,,,8,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0892,0
419,13560,楊桃,杏仁薑片高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn69-026a_1.jpg,,,,6,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0745,0
420,13578,楊桃,蔥燒炒麵,https://d3l76hx23vw40a.cloudfront.net/recipe/bk95-039_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-566,0
421,13614,楊桃,高麗菜培根飯(1),https://d3l76hx23vw40a.cloudfront.net/recipe/m194_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0736,0
422,13632,楊桃,味噌海鮮鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk100-107_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1838,0
423,13642,楊桃,紅花沉落雁,https://d3l76hx23vw40a.cloudfront.net/recipe/whk40-027b_1.jpg,,,,14,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-214,0
424,13649,楊桃,水果泡菜,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,7,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0909,0
425,13743,楊桃,米粉咖哩汁,https://d3l76hx23vw40a.cloudfront.net/recipe/bk74-031_1.jpg,,,,16,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-482,0
426,13778,楊桃,高麗菜培根飯,https://d3l76hx23vw40a.cloudfront.net/recipe/gy35-021_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0516,0
427,13805,楊桃,黑胡椒香蔥豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/ck61-031_1.jpg,,,,18,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1061,0
428,13806,楊桃,香煎高麗菜苗,https://d3l76hx23vw40a.cloudfront.net/recipe/gy09-043_1.jpg,,,,4,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0463,0
429,13853,楊桃,土豆燒肉鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-089a_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3195,0
430,13869,楊桃,高山野菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/gy50-024_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0574,0
431,13889,楊桃,紅麴高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk067-095_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0846,0
432,13998,楊桃,石頭火鍋(3),https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1564,0
433,14047,楊桃,蒜香高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk138-018b_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0415,0
434,14059,楊桃,台式米粉炒,https://d3l76hx23vw40a.cloudfront.net/recipe/bk64-040a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-508,0
435,14073,楊桃,培根高麗菜(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk161-037a_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0541,0
436,14102,楊桃,炒年糕便當,https://d3l76hx23vw40a.cloudfront.net/recipe/box-154_1.jpg,,,,20,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-176,0
437,14109,楊桃, 羊肉爐,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A04-026,0
438,14118,楊桃,乾炒土司邊,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-1211,0
439,14134,楊桃,薑汁里肌蓋飯,https://d3l76hx23vw40a.cloudfront.net/recipe/ck61-026a_1.jpg,,,,13,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1055,0
440,14203,楊桃,臭豆腐專用泡菜,https://d3l76hx23vw40a.cloudfront.net/recipe/kimchi-811_1.jpg,,,,5,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-032,0
441,14222,楊桃,櫻花蝦高麗菜苗,https://d3l76hx23vw40a.cloudfront.net/recipe/whk065-108b_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0837,0
442,14226,楊桃,薑汁肉片便當,https://d3l76hx23vw40a.cloudfront.net/recipe/box-062_1.jpg,,,,12,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-145,0
443,14229,楊桃,台式甜不辣湯頭,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,6,1,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-0815,0
444,14304,楊桃,肉絲蛋炒飯(2),https://d3l76hx23vw40a.cloudfront.net/recipe/whk067-073a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2940,0
445,14356,楊桃,橫行霸道,https://d3l76hx23vw40a.cloudfront.net/recipe/bk85-039a_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-184,0
446,14427,楊桃,奶油菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/bk58-012c_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-240,0
447,14432,楊桃,蔬菜高湯(4),https://d3l76hx23vw40a.cloudfront.net/recipe/whk080-015a_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1536,0
448,14449,楊桃,蝦漿高麗菜卷,https://d3l76hx23vw40a.cloudfront.net/recipe/whk106-077a_1.jpg,,,,22,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3654,0
449,14578,楊桃,農忙秋收菜飯,https://d3l76hx23vw40a.cloudfront.net/recipe/gg26-017_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0453,0
450,14586,楊桃,米粉炒,https://d3l76hx23vw40a.cloudfront.net/recipe/whk24-124a_1.jpg,,,,13,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-351,0
451,14590,楊桃,薑母鴨(7),https://d3l76hx23vw40a.cloudfront.net/recipe/whk081-088_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A05-0165,0
452,14627,楊桃,香菇炒掛麵,https://d3l76hx23vw40a.cloudfront.net/recipe/whk056-104a_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0807,0
453,14637,楊桃,蔬菜煲牛腩,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn05-013b_1.jpg,,,,8,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0458,0
454,14680,楊桃,麻醬蔬菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk086-029a_1.jpg,,,,8,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0896,0
455,14701,楊桃,鮮辣高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk92-037b_1.jpg,,,,2,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-187,0
456,14715,楊桃,培根炒高麗菜乾,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2696,0
457,14720,楊桃,高麗菜卷,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,15,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-016,0
458,14782,楊桃,台式什錦大麵炒,https://d3l76hx23vw40a.cloudfront.net/recipe/bk64-014_1.jpg,,,,13,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-363,0
459,14853,楊桃,櫻花蝦肉絲炒飯,https://d3l76hx23vw40a.cloudfront.net/recipe/whk090-090b_1.jpg,,,,10,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3320,0
460,14940,楊桃,勝丼(1),https://d3l76hx23vw40a.cloudfront.net/recipe/whk31-056a_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-321,0
461,14976,楊桃,香椿蔬菜餡,https://d3l76hx23vw40a.cloudfront.net/recipe/whk090-007b_1.jpg,,,,8,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0954,0
462,14997,楊桃,蕃茄咖哩燴蔬菜,https://d3l76hx23vw40a.cloudfront.net/recipe/sauce-110b_1.jpg,,,,11,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-020,0
463,15060,楊桃,髮菜素魚翅羹,https://d3l76hx23vw40a.cloudfront.net/recipe/whk106-110b_1.jpg,,,,19,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1076,0
464,15133,楊桃,翠玉明珠球,https://d3l76hx23vw40a.cloudfront.net/recipe/m450_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2366,0
465,15167,楊桃,三絲海蜇捲,https://d3l76hx23vw40a.cloudfront.net/recipe/bk98-040_1.jpg,,,,7,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-370,0
466,15179,楊桃,什錦炒米粉,https://d3l76hx23vw40a.cloudfront.net/recipe/whk110-078a_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-1150,0
467,15220,楊桃,培根高麗菜(4),https://d3l76hx23vw40a.cloudfront.net/recipe/whk078-107a_1.jpg,,,,7,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0885,0
468,15285,楊桃,蔬菜粽子,https://d3l76hx23vw40a.cloudfront.net/recipe/whk072-114a_1.jpg,,,,20,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3043,0
469,15289,楊桃,蔬菜煎餅(1),https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0481,0
470,15295,楊桃,鮮魚高麗菜捲,https://d3l76hx23vw40a.cloudfront.net/recipe/whk102-038b_1.jpg,,,,13,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1860,0
471,15404,楊桃,高麗菜煎蛋餃,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,,,,5,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0705,0
472,15413,楊桃,高麗菜豬肉餡,https://d3l76hx23vw40a.cloudfront.net/recipe/whk078-012a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3050,0
473,15462,楊桃,椒麻雞(6),https://d3l76hx23vw40a.cloudfront.net/recipe/bk187-016_1.jpg,,,,18,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1414,0
474,15477,楊桃,牛肉漢堡排,https://d3l76hx23vw40a.cloudfront.net/recipe/whk048-010a_1.jpg,,,,12,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0987,0
475,15518,楊桃,春川雞肉烤年糕,https://d3l76hx23vw40a.cloudfront.net/recipe/aa022-088_1.jpg,,,,10,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1780,0
476,15538,楊桃,酥炸蔬菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk161-038_1.jpg,,,,9,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0934,0
477,15540,楊桃,燒鳥,https://d3l76hx23vw40a.cloudfront.net/recipe/bk101-018_1.jpg,,,,5,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-598,0
478,15560,楊桃,日式炸豬排(9),https://d3l76hx23vw40a.cloudfront.net/recipe/bk179-018_1.jpg,,,,13,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1919,0
479,15585,楊桃,薑汁燒肉(2),https://d3l76hx23vw40a.cloudfront.net/recipe/bk159-043a_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1555,0
480,15597,楊桃,蔬菜可樂餅,https://d3l76hx23vw40a.cloudfront.net/recipe/ck88-024_1.jpg,,,,13,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0740,0
481,15618,楊桃,檸檬香茅鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk155-023a_1.jpg,,,,9,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1093,0
482,15646,楊桃,海南雞(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk187-027_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1433,0
483,15665,楊桃,水果火鍋(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk71-017a_1.jpg,,,,6,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-126,0
484,15676,楊桃,咖哩炸豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/hq25-020b_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-533,0
485,15678,楊桃,高麗菜煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/bk88-017b_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-176,0
486,15696,楊桃,水泡菜,https://d3l76hx23vw40a.cloudfront.net/recipe/bk68-018_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-112,0
487,15706,楊桃,照燒豬排(1),https://d3l76hx23vw40a.cloudfront.net/recipe/bk196-027a_1.jpg,,,,10,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2349,1
488,15728,楊桃,韓式烤肉鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk155-026_1.jpg,,,,14,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1560,2
489,15765,楊桃,義大利蔬菜鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/gy50-042_1.jpg,,,,14,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0494,10
490,15776,楊桃,辣炒回鍋肉,https://d3l76hx23vw40a.cloudfront.net/recipe/bk162-018_1.jpg,,,,8,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1653,0
491,15782,楊桃,美式辣烤豬肋排,https://d3l76hx23vw40a.cloudfront.net/recipe/whk32-070b_1.jpg,,,,7,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-322,0
492,15785,楊桃,日式咖哩烏龍麵,https://d3l76hx23vw40a.cloudfront.net/recipe/whk20-109b_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I02-018,0
493,15795,楊桃,高麗菜捲可樂餅,https://d3l76hx23vw40a.cloudfront.net/recipe/ck88-034_1.jpg,,,,16,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1349,1
494,15803,楊桃,蔬菜煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/yb22-060_1.jpg,,,,13,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0250,0
495,15807,楊桃,魚排三明治,https://d3l76hx23vw40a.cloudfront.net/recipe/hq05-029a_1.jpg,,,,13,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-535,0
496,15813,楊桃,炸豬排佐味噌醬,https://d3l76hx23vw40a.cloudfront.net/recipe/bk82-022_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-473,1
497,15855,楊桃,翠玉福袋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk082-016a_1.jpg,,,,16,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1532,2
498,15885,楊桃,黃金魚排,https://d3l76hx23vw40a.cloudfront.net/recipe/gy45-049a_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1071,0
499,15942,楊桃,高麗菜福袋,https://d3l76hx23vw40a.cloudfront.net/recipe/whk088-066a_1.jpg,,,,15,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3241,1
500,15944,楊桃,超厚腰內肉炸豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/ck61-014_1.jpg,,,,11,8,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1052,0
501,15952,楊桃,綜合海鮮煎餅,https://d3l76hx23vw40a.cloudfront.net/recipe/ck59-011_1.jpg,,,,12,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B04-0212,0
502,15960,楊桃,高麗菜蝦卷,https://d3l76hx23vw40a.cloudfront.net/recipe/bk121-044_1.jpg,,,,9,6,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-0411,0
503,15995,楊桃,里肌豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/hq25-008_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-530,2
504,16028,楊桃,和風蔬菜咖哩鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/bk155-027a_1.jpg,,,,17,7,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0433,6
505,16065,楊桃,明色四蔬,https://d3l76hx23vw40a.cloudfront.net/recipe/whk063-012a_1.jpg,,,,9,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1395,0
506,16079,楊桃,什錦蔬菜煎餅(1),https://d3l76hx23vw40a.cloudfront.net/recipe/ck59-017_1.jpg,,,,13,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0607,0
507,16082,楊桃,高麗菜卷(2),https://d3l76hx23vw40a.cloudfront.net/recipe/whk23-139_1.jpg,,,,14,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-059,0
508,16148,楊桃,南洋椰奶鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn092-040a_1.jpg,,,,18,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-1476,0
509,16156,楊桃,美奶滋炸豬排,https://d3l76hx23vw40a.cloudfront.net/recipe/hq25-024_1.jpg,,,,11,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-536,1
510,16182,楊桃,大阪燒(2),https://d3l76hx23vw40a.cloudfront.net/recipe/ck59-026_1.jpg,,,,15,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1062,0
511,16192,楊桃,臘肉高麗菜,https://d3l76hx23vw40a.cloudfront.net/recipe/re01-042_1.jpg,,,,10,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0272,0
512,16237,楊桃,冷涮涮豬肉,https://d3l76hx23vw40a.cloudfront.net/recipe/whk066-025b_1.jpg,,,,8,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2900,0
513,16242,楊桃,層香蔬菜烘蛋捲,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn40-046_1.jpg,,,,4,3,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=C01-0566,0
514,16284,楊桃,日式炸豬排(10),https://d3l76hx23vw40a.cloudfront.net/recipe/whk063-083_1.jpg,,,,8,2,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2849,0
515,16292,楊桃,薑汁燒肉,https://d3l76hx23vw40a.cloudfront.net/recipe/bk52-024a_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-255,1
516,16301,楊桃,相撲鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/gy12-074_1.jpg,,,,7,1,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-0986,0
517,16312,楊桃,番茄鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn092-015a_1.jpg,,,,12,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1725,0
518,16318,楊桃,日式沙拉雞排,https://d3l76hx23vw40a.cloudfront.net/recipe/bk145-032_1.jpg,,,,14,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-0996,0
519,16364,楊桃,酸菜烤豬腳,https://d3l76hx23vw40a.cloudfront.net/recipe/ck92-031_1.jpg,,,,11,4,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1400,0
520,16367,楊桃,豆漿白肉鍋,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn09-015_1.jpg,,,,11,5,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1185,0
